onset	duration	response_time	answer	type
34510	3000	1635	1	 BOX.bmp
41515	2000	948	1	 DOLPHIN.bmp
47520	3000	872	1	 CAR.bmp
54508	3000	1077	1	 CLOUD.bmp
61513	3000	1109	1	 DRAGONFL.bmp
68518	3000	815	1	 FEATHER.bmp
75506	3000	1749	1	 FRYINGPA.bmp
82511	3000	1198	1	 DRESS.bmp
89516	2000	855	1	 AXE.bmp
95505	2000	904	1	 CHICKEN.bmp
101508	2000	982	1	 FLAG.bmp
107512	3000	1037	1	 ACCORDIO.bmp
114517	3000	1061	1	 BOTTLE.bmp
121505	2000	884	1	 frenchcr.bmp
127509	2000	925	1	 ENVELOPE.bmp
133514	3000	1628	1	 RAY.bmp
140518	2000	1075	0	 BOOT.bmp
146506	2000	1129	1	 BOW.bmp
152510	2000	997	1	 CATERPIL.bmp
158514	3000	909	1	 ELEPHANT.bmp
165519	3000	848	1	 BUTTERFL.bmp
172508	2000	1127	1	 CHEESE.bmp
178512	3000	1357	1	 BRAIN.bmp
185517	3000	990	1	 CLOWN.bmp
192505	3000	1233	1	 HAMMOCK.bmp
199510	2000	1008	1	 CROWN.bmp
205514	3000	1122	1	 CUP.bmp
212519	3000	1450	1	 COAT.bmp
219507	3000	1150	1	 GORILLA.bmp
226512	2000	1494	1	 FAUCET.bmp
232517	2000	1678	1	 FAN.bmp
238505	2000	1184	1	 BEE.bmp
244508	3000	1048	1	 EAGLE.bmp
251513	2000	801	1	 EAR.bmp
257518	2000	1013	1	 CHIMNEY.bmp
263505	2000	1016	1	 CRAB.bmp
269509	2000	1544	1	 DEER.bmp
275514	2000	1047	1	 CAP.bmp
281518	3000	855	1	 APPLE.bmp
288506	3000	1145	1	 SCORPION.bmp
295511	3000	776	1	 GUITAR.bmp
302516	2000	889	1	 GLOVE.bmp
308505	3000	1298	1	 DOORKNOB.bmp
315508	2000	1189	1	 ASPARAGU.bmp
321513	2000	1027	1	 FUNNEL.bmp
327517	2000	831	1	 CORN.bmp
333505	2000	827	1	 CARROT.bmp
339509	2000	909	1	 BEAR.bmp
345513	2000	1115	1	 BIRDCAGE.bmp
351517	2000	970	1	 BROOM.bmp
357505	3000	1255	1	 CANNON.bmp
364510	3000	9975	1	 ALLIGATO.bmp
371515	3000	878	1	 ASHTRAY.bmp
378520	3000	792	1	 BICYCLE.bmp
385508	3000	830	1	 CAT.bmp
392513	2000	978	1	 BENCH.bmp
398517	3000	1006	1	 DONKEY.bmp
405505	2000	1277	1	 BOWL.bmp
411509	3000	999	1	 ARTICHOK.bmp
418514	3000	1116	1	 ACORN.bmp
425519	3000	1007	1	 EYE.bmp
432507	2000	1402	1	 COW.bmp
438512	2000	1063	1	 COMPASS.bmp
444516	3000	1291	1	 DRESSER.bmp
451505	2000	931	1	 AIRPLANE.bmp
457508	3000	644	1	 FORK.bmp
464513	2000	848	1	 FISH.bmp
470518	3000	2014	1	 DUSTPAN.bmp
477506	2000	1089	1	 BIRDNEST.bmp
483510	3000	731	1	 FLOWER.bmp
490515	3000	756	1	 GARBAGEC.bmp
497505	2000	1272	1	 ANCHOR.bmp
503507	2000	747	1	 BELT.bmp
509512	3000	652	1	 DOGHOUSE.bmp
