onset	duration	response_time	answer	type
38336	2000	1067	1	BOWL.bmp
44340	3000	846	1	CRAB.bmp
51345	2000	767	1	EYE.bmp
57334	2000	767	1	SCORPION.bmp
63337	2000	930	1	CROWN.bmp
69341	3000	884	1	ASHTRAY.bmp
76346	2000	1645	0	EAGLE.bmp
82334	2000	1263	1	DOORKNOB.bmp
88338	3000	823	1	FLOWER.bmp
95343	2000	806	1	BOW.bmp
101347	3000	946	1	CATERPIL.bmp
108336	3000	955	1	DOGHOUSE.bmp
115340	2000	839	1	AIRPLANE.bmp
121345	3000	958	1	ACORN.bmp
128334	2000	848	1	CHEESE.bmp
134337	2000	1336	1	ASPARAGU.bmp
140342	2000	1257	1	BROOM.bmp
146346	3000	901	1	CARROT.bmp
153334	2000	694	1	CANNON.bmp
159338	3000	1013	0	DRESSER.bmp
166343	2000	859	1	APPLE.bmp
172347	3000	907	1	CHIMNEY.bmp
179336	3000	1189	1	CLOUD.bmp
186341	3000	809	1	DOLPHIN.bmp
193346	3000	846	1	FAUCET.bmp
200334	3000	900	1	COMPASS.bmp
207339	2000	1065	1	HAMMOCK.bmp
213343	3000	1285	0	COAT.bmp
220348	2000	910	0	CAP.bmp
226336	2000	1225	1	COW.bmp
232340	3000	1252	1	CHICKEN.bmp
239345	3000	797	1	FEATHER.bmp
246334	3000	954	1	ALLIGATO.bmp
253338	3000	842	1	CORN.bmp
260343	2000	1036	1	DRAGONFL.bmp
266347	3000	1020	1	GARBAGEC.bmp
273335	3000	1011	1	ARTICHOK.bmp
280340	2000	952	1	ELEPHANT.bmp
286345	3000	994	1	FLAG.bmp
293334	3000	1016	1	FAN.bmp
300338	2000	955	1	BICYCLE.bmp
306342	3000	1241	0	FRYINGPA.bmp
313347	3000	1401	1	BOX.bmp
320335	2000	824	1	BELT.bmp
326340	2000	1202	1	DONKEY.bmp
332344	3000	995	1	CLOWN.bmp
339349	3000	901	1	ANCHOR.bmp
346337	2000	892	1	DRESS.bmp
352341	2000	826	1	CAT.bmp
358345	2000	816	1	FORK.bmp
364334	2000	1189	1	DUSTPAN.bmp
370337	2000	959	1	GLOVE.bmp
376342	3000	1005	1	ENVELOPE.bmp
383346	3000	899	1	BIRDCAGE.bmp
390335	2000	689	1	FUNNEL.bmp
396339	3000	844	1	BIRDNEST.bmp
403344	2000	1098	1	CUP.bmp
409348	3000	1055	1	BEAR.bmp
416336	2000	841	1	CAR.bmp
422341	2000	777	1	BOOT.bmp
428345	2000	926	1	frenchcr.bmp
434334	3000	1097	1	GORILLA.bmp
441337	2000	991	1	RAY.bmp
447342	3000	885	1	FISH.bmp
454347	3000	766	1	BENCH.bmp
461335	2000	812	1	DEER.bmp
467339	3000	653	1	BRAIN.bmp
474344	2000	927	1	AXE.bmp
480348	3000	989	1	BEE.bmp
487337	3000	1016	1	BUTTERFL.bmp
494342	2000	724	1	GUITAR.bmp
500346	3000	985	1	EAR.bmp
507334	2000	940	1	ACCORDIO.bmp
513338	3000	793	1	BOTTLE.bmp
