onset	duration	response_time	answer	type
39185	4000	1084	1	 PIPE.bmp
47191	4000	1299	1	 TRACTOR.bmp
55180	3000	1654	1	 HARMONIC.bmp
62185	4000	1331	1	 SYRINGE.bmp
70191	4000	1072	1	 WHIP.bmp
78179	4000	1080	1	 SNAKE.bmp
86185	4000	1049	1	 WOLF.bmp
94191	4000	1757	1	 NECKLACE.bmp
102180	3000	1369	1	 PANTS.bmp
109185	4000	1528	1	 TELEPHON.bmp
117190	3000	1528	1	 POT.bmp
124178	4000	2129	0	 WATERING.bmp
132184	4000	1666	1	 WINDOW.bmp
140190	3000	1320	1	 TIE.bmp
147178	4000	1537	1	 UMBRELLA.bmp
155184	3000	1577	1	 LEG.bmp
162188	3000	1168	1	 ROOSTER.bmp
169177	4000	1028	1	 MOON.bmp
177182	4000	1856	1	 SNAIL.bmp
185188	3000	1783	1	 SAW.bmp
192177	3000	1572	1	 LIGHTBUL.bmp
199181	3000	1958	1	 WEATHERV.bmp
206186	3000	1098	1	 SCREW.bmp
213191	4000	1272	1	 ZEBRA.bmp
221180	3000	1674	1	 PAINTBRU.bmp
228185	3000	1523	1	 PEACOCK.bmp
235190	3000	1280	1	 PEAR.bmp
242178	3000	1456	1	 STOOL.bmp
249183	3000	1600	1	 SOCK.bmp
256188	3000	1769	1	 HYENA.bmp
263177	4000	925	1	 NAIL.bmp
271182	3000	862	1	 MOTORCYC.bmp
278187	4000	1633	1	 LADYBUG.bmp
286177	3000	1561	1	 PALMTREE.bmp
293181	3000	1474	1	 TIGER.bmp
300185	3000	1184	1	 RULER.bmp
307190	3000	1279	1	 MICROSCO.bmp
314179	3000	1467	1	 MOUNTAIN.bmp
321184	4000	1506	1	 CIGARETT.bmp
329189	4000	1108	1	 NOSE.bmp
337178	3000	1929	1	 LAMP.bmp
344183	4000	1685	1	 SQUIRREL.bmp
352189	4000	1290	1	 MONKEY.bmp
360178	4000	980	1	 PIANO.bmp
368183	3000	1574	1	 SHIRT.bmp
375188	3000	1066	1	 PLIERS.bmp
382177	3000	1503	1	 PLUG.bmp
389182	4000	1047	1	 TRUMPET.bmp
397187	3000	1937	0	 PELICAN.bmp
404192	4000	1407	1	 WHEEL.bmp
412181	3000	922	0	 PICTURE.bmp
419186	3000	981	1	 RABBIT.bmp
426191	4000	1403	1	 LADDER.bmp
434180	4000	1266	1	 LION.bmp
442185	4000	1014	1	 RING.bmp
450191	3000	826	1	 SKULL.bmp
457179	4000	1691	1	 SKIRT.bmp
465185	3000	1420	1	 ski.bmp
472190	3000	1214	1	 Scale.bmp
479178	4000	1177	1	 HAMMER.bmp
487184	3000	1118	1	 KNIFE.bmp
494188	3000	1003	1	 NAILFILE.bmp
501177	4000	1133	1	 LOCK.bmp
509182	3000	1217	1	 SHOE.bmp
516187	4000	899	1	 HARP.bmp
524177	3000	1463	1	 OSTRICH.bmp
531181	4000	1201	1	 WELL.bmp
539187	4000	909	1	 RAT.bmp
547177	3000	1428	1	 SWAN.bmp
554181	4000	1137	1	 HAT.bmp
562186	4000	1097	1	 VASE.bmp
570192	4000	1006	1	 ROCKET.bmp
578181	4000	1047	1	 GLASS.bmp
586187	3000	1357	1	 SPIDER.bmp
