onset	duration	response_time	answer	type
30658	3000	1690	1	 CORN.bmp
37663	2000	746	1	 DONKEY.bmp
43651	2000	802	1	 BOW.bmp
49655	3000	1027	1	 BICYCLE.bmp
56660	2000	854	1	 BIRDCAGE.bmp
62649	3000	851	1	 CARROT.bmp
69652	3000	1021	1	 BOOT.bmp
76657	3000	1099	1	 EYE.bmp
83662	2000	902	1	 BROOM.bmp
89649	3000	rien	0	 ASPARAGU.bmp
96654	2000	973	1	 BENCH.bmp
102659	2000	1188	1	 EAR.bmp
108663	2000	893	1	 AXE.bmp
114650	3000	1008	1	 CROWN.bmp
121655	3000	1085	1	 frenchcr.bmp
128660	3000	1313	1	 DOORKNOB.bmp
135649	3000	1478	1	 FEATHER.bmp
142653	2000	1085	1	 HAMMOCK.bmp
148657	2000	907	1	 FLAG.bmp
154661	2000	1482	1	 EAGLE.bmp
160649	3000	1556	1	 FLOWER.bmp
167654	3000	1369	1	 ACORN.bmp
174659	3000	991	1	 CANNON.bmp
181663	3000	1081	1	 CUP.bmp
188652	3000	rien	0	 DUSTPAN.bmp
195657	2000	741	1	 BELT.bmp
201661	2000	1098	1	 BOX.bmp
207649	2000	910	1	 ALLIGATO.bmp
213652	2000	1014	1	 CLOUD.bmp
219657	3000	1006	1	 CAT.bmp
226661	2000	1119	1	 GORILLA.bmp
232649	3000	951	1	 CAR.bmp
239654	2000	947	1	 DEER.bmp
245658	2000	2660	1	 BEE.bmp
251662	3000	979	1	 BOWL.bmp
258650	3000	1461	1	 DOGHOUSE.bmp
265655	2000	1100	0	 COAT.bmp
271659	2000	1142	1	 BOTTLE.bmp
277663	3000	923	1	 AIRPLANE.bmp
284652	3000	1037	1	 FORK.bmp
291657	2000	1944	1	 CAP.bmp
297661	3000	1376	1	 COW.bmp
304649	2000	994	1	 BUTTERFL.bmp
310653	3000	1389	1	 FAN.bmp
317658	3000	rien	0	 ASHTRAY.bmp
324663	2000	2133	1	 FRYINGPA.bmp
330650	2000	954	1	 ANCHOR.bmp
336654	2000	940	1	 ACCORDIO.bmp
342659	2000	1086	1	 FUNNEL.bmp
348663	3000	1147	1	 GLOVE.bmp
355651	3000	1370	1	 FAUCET.bmp
362656	2000	1171	1	 CATERPIL.bmp
368660	3000	1286	0	 ENVELOPE.bmp
375649	2000	851	1	 GUITAR.bmp
381652	3000	911	1	 CRAB.bmp
388657	3000	1234	1	 CHEESE.bmp
395662	2000	1608	1	 CHICKEN.bmp
401650	2000	1093	1	 SCORPION.bmp
407654	2000	1340	1	 COMPASS.bmp
413658	3000	1042	1	 FISH.bmp
420663	3000	1187	1	 DOLPHIN.bmp
427651	3000	942	1	 BEAR.bmp
434656	3000	865	1	 BIRDNEST.bmp
441661	3000	1045	1	 DRESSER.bmp
448649	2000	812	1	 CLOWN.bmp
454653	3000	971	1	 APPLE.bmp
461658	2000	1006	1	 ELEPHANT.bmp
467662	3000	933	1	 DRESS.bmp
474650	3000	1031	1	 GARBAGEC.bmp
481655	3000	930	1	 CHIMNEY.bmp
488660	2000	1017	1	 RAY.bmp
494649	2000	745	1	 BRAIN.bmp
500652	2000	1923	0	 ARTICHOK.bmp
506656	2000	1722	1	 DRAGONFL.bmp
