onset	duration	response_time	answer	type
92598	3000	1917	0	 HYENA.bmp
99603	4000	1333	1	 NAIL.bmp
107592	4000	1028	1	 TIE.bmp
115597	3000	1113	1	 VASE.bmp
122602	3000	1351	1	 RABBIT.bmp
129591	4000	1423	1	 MOUNTAIN.bmp
137596	4000	2045	1	 SPIDER.bmp
145601	4000	1964	1	 TIGER.bmp
153591	3000	1815	1	 HAMMER.bmp
160595	3000	1657	1	 WOLF.bmp
167600	4000	rien	0	 HARMONIC.bmp
175606	4000	1782	1	 WELL.bmp
183594	4000	1909	1	 SKIRT.bmp
191600	4000	1687	1	 ROCKET.bmp
199605	3000	2396	0	 WATERING.bmp
206594	3000	2406	1	 PLIERS.bmp
213598	3000	1435	0	 PICTURE.bmp
220603	4000	1375	1	 PAINTBRU.bmp
228592	4000	1443	1	 WHEEL.bmp
236598	3000	1583	1	 NECKLACE.bmp
243602	4000	2012	1	 SQUIRREL.bmp
251591	4000	1936	1	 TRACTOR.bmp
259597	4000	2729	1	 SCREW.bmp
267602	4000	1634	0	 LADYBUG.bmp
275591	3000	1575	1	 PIANO.bmp
282596	3000	1374	1	 SOCK.bmp
289601	3000	1657	1	 UMBRELLA.bmp
296606	4000	1656	1	 LAMP.bmp
304595	4000	1389	1	 PIPE.bmp
312600	3000	1551	1	 TELEPHON.bmp
319605	4000	1614	1	 MOON.bmp
327594	3000	1542	1	 STOOL.bmp
334599	3000	1177	1	 SWAN.bmp
341603	3000	2142	1	 PELICAN.bmp
348592	4000	1304	1	 ROOSTER.bmp
356597	3000	1842	1	 LION.bmp
363602	4000	1839	1	 MICROSCO.bmp
371591	3000	1970	1	 SKULL.bmp
378596	4000	1471	1	 PEAR.bmp
386601	3000	1457	1	 PANTS.bmp
393591	4000	2141	1	 SNAKE.bmp
401595	3000	1724	1	 SNAIL.bmp
408600	4000	2708	1	 TRUMPET.bmp
416605	3000	1729	1	 PLUG.bmp
423593	4000	1190	1	 HAT.bmp
431599	3000	1263	1	 SHOE.bmp
438604	3000	3774	1	 OSTRICH.bmp
445592	3000	1469	1	 PALMTREE.bmp
452597	3000	1500	1	 SAW.bmp
459602	4000	1411	0	 LOCK.bmp
467591	3000	2039	1	 RULER.bmp
474595	4000	1922	1	 WHIP.bmp
482601	3000	1477	1	 CIGARETT.bmp
489606	3000	1731	1	 POT.bmp
496594	4000	1418	0	 LIGHTBUL.bmp
504599	4000	1924	1	 MOTORCYC.bmp
512605	3000	2017	1	 ski.bmp
519593	3000	1469	0	 NAILFILE.bmp
526598	3000	2127	1	 LADDER.bmp
533603	3000	1659	1	 SHIRT.bmp
540591	4000	1677	1	 ZEBRA.bmp
548596	4000	1225	1	 NOSE.bmp
556602	3000	1705	1	 SYRINGE.bmp
563591	4000	2407	1	 KNIFE.bmp
571596	3000	1433	1	 RING.bmp
578601	4000	1349	1	 GLASS.bmp
586606	3000	1413	1	 LEG.bmp
593594	3000	rien	0	 WEATHERV.bmp
600599	4000	1864	1	 PEACOCK.bmp
608605	4000	1593	1	 WINDOW.bmp
616593	3000	1140	1	 MONKEY.bmp
623598	4000	1877	1	 Scale.bmp
631604	3000	1824	1	 HARP.bmp
638592	4000	1489	0	 RAT.bmp
