onset	duration	response_time	answer	type
60512	2000	755	1	 AIRPLANE.bmp
66516	2000	1116	0	 DOGHOUSE.bmp
72520	2000	791	1	 FUNNEL.bmp
78525	3000	1024	1	 GORILLA.bmp
85513	3000	721	1	 FLOWER.bmp
92518	2000	rien	0	 ACORN.bmp
98522	2000	723	1	 BENCH.bmp
104511	3000	857	0	 COMPASS.bmp
111514	2000	765	1	 EAR.bmp
117519	3000	2723	1	 BEE.bmp
124524	3000	1023	1	 ACCORDIO.bmp
131512	2000	906	1	 FRYINGPA.bmp
137516	2000	1233	1	 GARBAGEC.bmp
143520	2000	821	1	 CLOWN.bmp
149525	3000	1968	1	 FAN.bmp
156513	2000	1984	1	 DONKEY.bmp
162517	3000	757	1	 CUP.bmp
169522	2000	860	1	 CROWN.bmp
175511	2000	705	1	 CARROT.bmp
181514	3000	746	1	 DOLPHIN.bmp
188519	3000	1450	0	 DRESSER.bmp
195523	3000	804	1	 ELEPHANT.bmp
202512	3000	1195	1	 BOX.bmp
209517	3000	616	1	 FLAG.bmp
216522	2000	729	1	 FISH.bmp
222526	2000	1298	0	 BOWL.bmp
228513	3000	1535	1	 FAUCET.bmp
235518	2000	1543	1	 ASHTRAY.bmp
241522	2000	1272	1	 RAY.bmp
247511	3000	626	1	 FORK.bmp
254515	3000	1066	1	 CHIMNEY.bmp
261520	2000	1417	1	 CRAB.bmp
267524	3000	1054	1	 GUITAR.bmp
274512	2000	954	1	 BRAIN.bmp
280516	3000	1264	1	 COW.bmp
287521	2000	1239	1	 GLOVE.bmp
293526	2000	782	1	 DRESS.bmp
299513	3000	691	1	 BUTTERFL.bmp
306518	3000	936	1	 CHEESE.bmp
313523	3000	1678	1	 SCORPION.bmp
320511	3000	1005	1	 BEAR.bmp
327516	3000	777	1	 FEATHER.bmp
334521	2000	1125	1	 BOOT.bmp
340525	3000	727	1	 ANCHOR.bmp
347513	2000	894	1	 CAR.bmp
353518	2000	1201	1	 ARTICHOK.bmp
359522	3000	2180	1	 EAGLE.bmp
366511	2000	990	1	 BIRDNEST.bmp
372514	2000	970	1	 DOORKNOB.bmp
378518	2000	1294	1	 DEER.bmp
384523	3000	877	1	 CHICKEN.bmp
391511	2000	1316	1	 CAP.bmp
397515	2000	1171	1	 BOW.bmp
403519	2000	1219	1	 CATERPIL.bmp
409524	3000	1197	0	 COAT.bmp
416512	3000	2281	1	 DUSTPAN.bmp
423517	3000	2815	1	 DRAGONFL.bmp
430522	2000	2106	1	 CLOUD.bmp
436526	2000	983	1	 frenchcr.bmp
442513	3000	700	1	 APPLE.bmp
449518	2000	1441	1	 HAMMOCK.bmp
455522	3000	889	1	 ENVELOPE.bmp
462511	2000	1504	1	 BICYCLE.bmp
468515	3000	rien	0	 ASPARAGU.bmp
475520	3000	747	1	 BELT.bmp
482525	3000	879	1	 ALLIGATO.bmp
489513	3000	1489	1	 BOTTLE.bmp
496518	3000	1249	1	 CANNON.bmp
503523	3000	761	1	 CAT.bmp
510511	2000	1696	1	 AXE.bmp
516515	3000	1437	1	 BIRDCAGE.bmp
523520	3000	895	1	 BROOM.bmp
530525	2000	889	1	 CORN.bmp
536513	2000	925	1	 EYE.bmp
