onset	duration	response_time	answer	type
34238	3000	1346	1	 PIPE.bmp
41241	2000	1074	1	 HARP.bmp
47245	2000	919	1	 MOUNTAIN.bmp
53250	3000	799	1	 NOSE.bmp
60238	3000	1069	1	 LION.bmp
67243	3000	1058	1	 PAINTBRU.bmp
74248	2000	2959	1	 PELICAN.bmp
80252	2000	1169	1	 SCREW.bmp
86240	3000	1029	1	 NAIL.bmp
93244	2000	1145	1	 PICTURE.bmp
99249	3000	1013	1	 WHIP.bmp
106238	2000	859	1	 SAW.bmp
112241	3000	1218	1	 LAMP.bmp
119246	3000	1106	1	 SHIRT.bmp
126251	3000	995	1	 RULER.bmp
133239	3000	1174	1	 PEAR.bmp
140244	3000	1272	1	 VASE.bmp
147249	2000	1057	1	 SKULL.bmp
153238	3000	1335	1	 PANTS.bmp
160242	2000	1396	1	 TRUMPET.bmp
166246	3000	1587	1	 TIGER.bmp
173251	2000	1302	1	 MONKEY.bmp
179238	3000	1005	1	 MOON.bmp
186243	3000	1159	1	 CIGARETT.bmp
193248	2000	1046	0	 NAILFILE.bmp
199252	3000	969	1	 LEG.bmp
206241	3000	1140	1	 PALMTREE.bmp
213246	3000	1195	1	 PLUG.bmp
220250	3000	1104	1	 SPIDER.bmp
227239	2000	1296	1	 POT.bmp
233243	2000	987	1	 TIE.bmp
239247	3000	1187	1	 SHOE.bmp
246252	2000	1106	1	 ROCKET.bmp
252240	2000	1323	1	 HAT.bmp
258244	2000	1267	1	 HAMMER.bmp
264248	2000	1463	1	 WHEEL.bmp
270252	3000	1644	1	 HARMONIC.bmp
277241	3000	1192	1	 LOCK.bmp
284246	2000	1161	1	 RAT.bmp
290250	2000	1080	1	 WINDOW.bmp
296238	2000	1357	1	 PIANO.bmp
302242	2000	1102	1	 SOCK.bmp
308246	2000	2712	1	 LADYBUG.bmp
314250	2000	1293	1	 RING.bmp
320238	2000	1853	1	 HYENA.bmp
326242	2000	1806	1	 ROOSTER.bmp
332246	2000	1233	1	 SNAKE.bmp
338250	2000	1861	1	 OSTRICH.bmp
344238	3000	1231	1	 LIGHTBUL.bmp
351243	3000	904	1	 SQUIRREL.bmp
358248	3000	1157	1	 TELEPHON.bmp
365253	3000	1063	1	 SWAN.bmp
372241	2000	1386	1	 MOTORCYC.bmp
378245	2000	913	1	 UMBRELLA.bmp
384249	3000	993	1	 WELL.bmp
391238	2000	1018	1	 GLASS.bmp
397242	2000	1152	1	 Scale.bmp
403246	2000	1054	1	 PLIERS.bmp
409250	3000	1547	1	 SKIRT.bmp
416238	3000	1494	1	 ski.bmp
423243	3000	rien	0	 WEATHERV.bmp
430248	3000	1107	1	 WATERING.bmp
437238	2000	1662	1	 KNIFE.bmp
443241	3000	864	1	 SNAIL.bmp
450246	3000	1361	1	 PEACOCK.bmp
457251	3000	1456	1	 WOLF.bmp
464239	2000	1205	1	 LADDER.bmp
470243	2000	1133	1	 NECKLACE.bmp
476247	2000	1131	1	 MICROSCO.bmp
482252	3000	902	1	 SYRINGE.bmp
489240	2000	1730	1	 TRACTOR.bmp
495244	2000	770	1	 RABBIT.bmp
501248	3000	978	1	 ZEBRA.bmp
508238	2000	1325	1	 STOOL.bmp
