onset	duration	response_time	answer	type
35549	3000	708	1	 FORK.bmp
42554	2000	1115	1	 AIRPLANE.bmp
48558	2000	1473	1	 RAY.bmp
54546	3000	724	1	 BELT.bmp
61551	2000	924	1	 CAP.bmp
67555	2000	1874	1	 CATERPIL.bmp
73559	3000	1323	1	 BOX.bmp
80547	2000	1435	1	 COW.bmp
86551	3000	798	1	 ALLIGATO.bmp
93556	3000	1012	1	 SCORPION.bmp
100545	3000	1927	1	 CLOUD.bmp
107549	2000	712	1	 CARROT.bmp
113553	2000	937	1	 BOOT.bmp
119557	3000	720	1	 FLAG.bmp
126545	3000	1516	1	 BENCH.bmp
133550	3000	774	1	 CLOWN.bmp
140555	3000	797	1	 EAR.bmp
147545	2000	899	1	 BUTTERFL.bmp
153547	2000	829	1	 BRAIN.bmp
159551	3000	1479	1	 COMPASS.bmp
166556	3000	673	1	 FLOWER.bmp
173545	3000	645	1	 CAR.bmp
180549	3000	1038	1	 HAMMOCK.bmp
187554	2000	1048	0	 ENVELOPE.bmp
193558	3000	1924	1	 BIRDCAGE.bmp
200546	2000	895	1	 CHICKEN.bmp
206550	3000	824	1	 COAT.bmp
213555	3000	1699	1	 ASPARAGU.bmp
220545	2000	868	1	 CANNON.bmp
226548	2000	867	1	 BROOM.bmp
232552	3000	837	1	 BEAR.bmp
239557	2000	978	1	 FAUCET.bmp
245545	3000	1654	1	 ACORN.bmp
252549	2000	1025	1	 FUNNEL.bmp
258553	2000	1445	1	 DOGHOUSE.bmp
264557	2000	649	1	 CAT.bmp
270545	2000	827	1	 FISH.bmp
276549	2000	2218	1	 DOORKNOB.bmp
282553	3000	931	1	 CUP.bmp
289558	3000	882	1	 GUITAR.bmp
296546	2000	919	1	 AXE.bmp
302550	2000	1323	1	 frenchcr.bmp
308554	3000	2461	1	 FRYINGPA.bmp
315559	3000	919	1	 CROWN.bmp
322547	3000	2248	1	 DUSTPAN.bmp
329552	2000	900	1	 GLOVE.bmp
335556	3000	972	1	 BIRDNEST.bmp
342545	3000	1533	1	 CHEESE.bmp
349549	3000	1096	1	 CHIMNEY.bmp
356554	2000	1037	1	 DOLPHIN.bmp
362558	3000	917	1	 BEE.bmp
369546	2000	1073	1	 FEATHER.bmp
375550	2000	1436	1	 DRESSER.bmp
381554	2000	856	1	 DONKEY.bmp
387558	2000	887	1	 BOW.bmp
393546	3000	918	1	 ANCHOR.bmp
400551	2000	1200	1	 CORN.bmp
406555	3000	865	1	 ACCORDIO.bmp
413560	3000	1186	1	 DRESS.bmp
420548	2000	911	1	 GARBAGEC.bmp
426552	3000	1048	1	 APPLE.bmp
433557	2000	913	1	 EYE.bmp
439545	2000	1506	1	 BOTTLE.bmp
445548	3000	2272	1	 DEER.bmp
452553	2000	1018	1	 GORILLA.bmp
458557	2000	1466	1	 ELEPHANT.bmp
464545	2000	1214	1	 BOWL.bmp
470549	2000	1027	1	 BICYCLE.bmp
476553	3000	831	1	 CRAB.bmp
483558	3000	890	1	 FAN.bmp
490546	3000	1295	1	 EAGLE.bmp
497551	2000	1222	1	 ASHTRAY.bmp
503555	3000	2040	1	 DRAGONFL.bmp
510560	3000	1206	1	 ARTICHOK.bmp
