onset	duration	response_time	answer	type
30580	4000	1077	1	 COW.bmp
38568	3000	1439	1	 CHICKEN.bmp
45573	4000	2397	0	 BOOT.bmp
53579	3000	1794	0	 CAP.bmp
60567	3000	1060	1	 GUITAR.bmp
67572	3000	1050	1	 CAR.bmp
74577	4000	972	1	 CORN.bmp
82567	4000	960	1	 EAR.bmp
90572	3000	1054	1	 BOWL.bmp
97577	3000	1955	0	 FRYINGPA.bmp
104582	3000	1239	1	 RAY.bmp
111570	3000	1534	0	 DUSTPAN.bmp
118575	4000	1558	1	 COMPASS.bmp
126581	4000	1193	1	 FUNNEL.bmp
134570	3000	2298	1	 CHIMNEY.bmp
141575	3000	1293	1	 DEER.bmp
148580	3000	1525	1	 DRAGONFL.bmp
155568	3000	1300	1	 FLAG.bmp
162573	3000	1128	1	 BEAR.bmp
169578	3000	1184	1	 BOW.bmp
176567	3000	2145	1	 GORILLA.bmp
183571	4000	1178	1	 ELEPHANT.bmp
191577	3000	1105	1	 BIRDNEST.bmp
198582	3000	1304	0	 ARTICHOK.bmp
205570	4000	1170	1	 ALLIGATO.bmp
213576	4000	1405	0	 ACCORDIO.bmp
221581	4000	1291	1	 CUP.bmp
229570	3000	1246	1	 BOX.bmp
236575	3000	886	1	 CATERPIL.bmp
243580	3000	1180	1	 GARBAGEC.bmp
250568	4000	1190	1	 FORK.bmp
258574	4000	1074	1	 BICYCLE.bmp
266580	4000	1490	1	 BIRDCAGE.bmp
274569	3000	1503	1	 BELT.bmp
281574	4000	986	1	 BRAIN.bmp
289579	4000	1177	1	 EAGLE.bmp
297568	4000	1097	1	 CAT.bmp
305574	4000	1058	1	 CHEESE.bmp
313580	4000	928	1	 CANNON.bmp
321569	4000	1101	1	 AIRPLANE.bmp
329574	3000	1027	1	 CROWN.bmp
336579	3000	1382	1	 ENVELOPE.bmp
343568	4000	1288	1	 CRAB.bmp
351573	4000	1368	1	 FAN.bmp
359579	4000	1274	1	 ASHTRAY.bmp
367568	4000	1421	1	 ANCHOR.bmp
375573	4000	895	1	 CLOWN.bmp
383579	4000	1119	1	 BENCH.bmp
391568	3000	873	1	 COAT.bmp
398573	4000	1583	1	 BEE.bmp
406579	4000	945	1	 FAUCET.bmp
414568	3000	1061	1	 FLOWER.bmp
421573	3000	821	1	 CLOUD.bmp
428578	4000	758	1	 CARROT.bmp
436567	4000	1436	1	 BROOM.bmp
444572	3000	2496	0	 DRESSER.bmp
451577	3000	1020	1	 FEATHER.bmp
458567	4000	1036	1	 frenchcr.bmp
466571	3000	1125	1	 FISH.bmp
473576	4000	1763	1	 SCORPION.bmp
481582	4000	1448	1	 AXE.bmp
489571	4000	1423	1	 ASPARAGU.bmp
497576	4000	1400	1	 BUTTERFL.bmp
505567	3000	1735	1	 EYE.bmp
512570	4000	1611	1	 ACORN.bmp
520576	3000	1874	1	 DOGHOUSE.bmp
527581	4000	1097	1	 GLOVE.bmp
535570	3000	1231	1	 DOLPHIN.bmp
542575	3000	1154	1	 DONKEY.bmp
549580	3000	957	1	 APPLE.bmp
556568	4000	1055	1	 BOTTLE.bmp
564574	3000	1143	0	 DRESS.bmp
571579	3000	1611	1	 DOORKNOB.bmp
578567	4000	1330	1	 HAMMOCK.bmp
