onset	duration	response_time	answer	type
27215	3000	985	1	 LEG.bmp
34220	2000	1178	1	 MOTORCYC.bmp
40224	2000	936	1	 SHOE.bmp
46213	2000	933	0	 SCREW.bmp
52216	2000	780	1	 PLIERS.bmp
58220	3000	945	1	 RING.bmp
65225	3000	701	1	 PAINTBRU.bmp
72213	3000	696	1	 TRUMPET.bmp
79218	2000	824	1	 RAT.bmp
85222	3000	842	1	 LADDER.bmp
92227	3000	3426	1	 HYENA.bmp
99215	3000	1086	1	 WOLF.bmp
106220	3000	737	1	 SNAKE.bmp
113225	2000	695	1	 NOSE.bmp
119213	2000	757	1	 HAT.bmp
125216	3000	835	1	 GLASS.bmp
132221	3000	942	1	 Scale.bmp
139226	2000	1361	1	 SNAIL.bmp
145213	3000	956	1	 LADYBUG.bmp
152218	2000	1063	1	 OSTRICH.bmp
158222	3000	922	1	 SQUIRREL.bmp
165227	2000	889	1	 MICROSCO.bmp
171215	2000	956	1	 CIGARETT.bmp
177219	3000	1031	1	 POT.bmp
184224	3000	1001	1	 HAMMER.bmp
191213	3000	1011	1	 SKULL.bmp
198217	3000	931	1	 RABBIT.bmp
205222	2000	976	1	 PLUG.bmp
211226	3000	1451	1	 SHIRT.bmp
218214	3000	938	1	 ZEBRA.bmp
225219	2000	943	1	 LIGHTBUL.bmp
231223	3000	932	1	 SKIRT.bmp
238228	3000	905	1	 ROCKET.bmp
245216	2000	803	1	 PANTS.bmp
251220	3000	852	1	 LOCK.bmp
258225	3000	749	1	 PIANO.bmp
265213	3000	2507	0	 SWAN.bmp
272218	2000	755	1	 TRACTOR.bmp
278222	2000	1104	1	 HARMONIC.bmp
284226	2000	1169	1	 MOUNTAIN.bmp
290213	3000	779	1	 SOCK.bmp
297218	3000	935	1	 ROOSTER.bmp
304223	2000	1320	1	 PEACOCK.bmp
310227	2000	807	1	 WATERING.bmp
316215	3000	1054	1	 PIPE.bmp
323220	2000	1325	1	 LION.bmp
329224	2000	680	1	 TELEPHON.bmp
335228	2000	685	1	 NAIL.bmp
341215	3000	768	1	 WINDOW.bmp
348220	3000	873	1	 NECKLACE.bmp
355225	2000	828	1	 PELICAN.bmp
361213	3000	1374	1	 MOON.bmp
368217	3000	2195	1	 SPIDER.bmp
375222	2000	1863	0	 WHIP.bmp
381226	2000	814	1	 SYRINGE.bmp
387214	3000	795	1	 LAMP.bmp
394219	2000	1116	1	 WELL.bmp
400223	2000	954	1	 WHEEL.bmp
406227	2000	983	1	 WEATHERV.bmp
412214	2000	959	1	 HARP.bmp
418219	2000	779	1	 RULER.bmp
424223	2000	863	1	 STOOL.bmp
430227	2000	873	1	 PALMTREE.bmp
436214	3000	781	1	 SAW.bmp
443219	2000	1911	1	 ski.bmp
449223	2000	742	1	 MONKEY.bmp
455227	2000	773	1	 UMBRELLA.bmp
461215	3000	2028	0	 NAILFILE.bmp
468220	2000	660	1	 VASE.bmp
474224	3000	899	1	 TIGER.bmp
481213	2000	2176	1	 KNIFE.bmp
487216	3000	1020	1	 PICTURE.bmp
494221	3000	819	1	 PEAR.bmp
501226	2000	805	1	 TIE.bmp
