onset	duration	response_time	answer	type
36406	3000	1342	1	 ACCORDIO.bmp
43394	3000	1220	0	 CATERPIL.bmp
50399	3000	848	0	 COMPASS.bmp
57403	3000	937	0	 FRYINGPA.bmp
64391	2000	1235	1	 CORN.bmp
70396	2000	1899	0	 DOGHOUSE.bmp
76400	2000	841	1	 ALLIGATO.bmp
82404	3000	813	1	 FISH.bmp
89392	2000	1229	1	 DONKEY.bmp
95396	2000	895	1	 COW.bmp
101400	2000	rien	0	 DUSTPAN.bmp
107405	3000	818	1	 DRAGONFL.bmp
114393	3000	1071	1	 BENCH.bmp
121398	3000	1416	1	 BUTTERFL.bmp
128402	3000	839	1	 EAR.bmp
135391	3000	838	1	 BOTTLE.bmp
142395	3000	1291	0	 CAP.bmp
149400	3000	1079	1	 DOLPHIN.bmp
156405	3000	1156	1	 FAUCET.bmp
163393	2000	1021	1	 AIRPLANE.bmp
169397	2000	934	1	 ENVELOPE.bmp
175402	2000	1040	1	 BEAR.bmp
181406	2000	1252	1	 BOOT.bmp
187393	3000	765	1	 ELEPHANT.bmp
194398	2000	rien	0	 ASHTRAY.bmp
200402	2000	971	1	 GARBAGEC.bmp
206391	2000	1806	1	 CHICKEN.bmp
212394	3000	1351	0	 FEATHER.bmp
219399	2000	926	1	 COAT.bmp
225403	3000	1588	1	 BIRDCAGE.bmp
232391	3000	rien	0	 ASPARAGU.bmp
239396	3000	691	1	 BICYCLE.bmp
246401	2000	2322	0	 FLOWER.bmp
252405	3000	1159	0	 GORILLA.bmp
259393	3000	737	1	 FORK.bmp
266398	2000	1127	1	 BIRDNEST.bmp
272402	2000	2181	1	 RAY.bmp
278391	2000	2471	1	 ACORN.bmp
284393	2000	1116	1	 CRAB.bmp
290398	2000	1605	1	 ARTICHOK.bmp
296402	3000	1311	1	 BROOM.bmp
303391	3000	1773	1	 frenchcr.bmp
310395	2000	1798	0	 BEE.bmp
316399	3000	1271	1	 CLOWN.bmp
323404	3000	998	1	 AXE.bmp
330392	2000	1031	1	 BOW.bmp
336396	2000	1938	1	 CLOUD.bmp
342400	2000	1009	1	 GUITAR.bmp
348404	2000	783	1	 ANCHOR.bmp
354392	2000	700	1	 BELT.bmp
360396	2000	1840	1	 HAMMOCK.bmp
366400	3000	1051	1	 CAT.bmp
373405	2000	1312	1	 DRESSER.bmp
379392	3000	rien	0	 DOORKNOB.bmp
386397	2000	1120	1	 APPLE.bmp
392401	2000	1513	1	 CANNON.bmp
398405	3000	2185	0	 DRESS.bmp
405394	3000	1871	1	 EAGLE.bmp
412398	3000	2118	0	 DEER.bmp
419403	2000	2629	1	 SCORPION.bmp
425391	3000	2045	1	 BOWL.bmp
432396	3000	1048	1	 GLOVE.bmp
439400	3000	842	1	 BRAIN.bmp
446405	3000	957	1	 EYE.bmp
453393	2000	973	1	 CUP.bmp
459398	3000	919	1	 CROWN.bmp
466402	3000	1096	1	 FAN.bmp
473391	2000	925	1	 CHIMNEY.bmp
479395	2000	1160	1	 FLAG.bmp
485399	2000	1035	1	 CARROT.bmp
491403	3000	rien	0	 BOX.bmp
498391	3000	1073	1	 FUNNEL.bmp
505396	2000	2670	0	 CHEESE.bmp
511400	3000	1564	1	 CAR.bmp
