onset	duration	response_time	answer	type
32010	3000	1374	1	 DRESS.bmp
39014	3000	1526	1	 DRESSER.bmp
46019	3000	1359	0	 GORILLA.bmp
53007	2000	936	1	 CAT.bmp
59012	3000	1734	1	 AXE.bmp
66016	3000	1147	1	 ACCORDIO.bmp
73021	3000	2293	1	 CLOUD.bmp
80009	3000	1075	1	 CHEESE.bmp
87014	3000	1241	1	 BENCH.bmp
94019	3000	rien	0	 BOX.bmp
101007	2000	1112	1	 ARTICHOK.bmp
107011	3000	1649	1	 BELT.bmp
114016	2000	1152	1	 BROOM.bmp
120020	3000	856	1	 GUITAR.bmp
127009	2000	1070	1	 CLOWN.bmp
133013	3000	1859	1	 DEER.bmp
140018	2000	1255	1	 COW.bmp
146022	2000	1082	1	 BOW.bmp
152009	3000	1218	1	 CORN.bmp
159014	3000	1660	0	 ACORN.bmp
166019	3000	1925	1	 BOWL.bmp
173007	2000	1941	1	 RAY.bmp
179011	3000	1884	1	 BRAIN.bmp
186016	2000	3012	1	 CANNON.bmp
192020	2000	1206	1	 BOOT.bmp
198008	2000	1731	1	 COAT.bmp
204012	3000	2115	0	 CATERPIL.bmp
211016	3000	2541	1	 BEE.bmp
218021	2000	1243	1	 FLOWER.bmp
224009	2000	1966	1	 ASPARAGU.bmp
230013	2000	1121	1	 frenchcr.bmp
236017	2000	2045	1	 GLOVE.bmp
242021	3000	2825	1	 CAP.bmp
249009	3000	1481	1	 FLAG.bmp
256014	3000	1204	1	 ALLIGATO.bmp
263019	2000	1186	1	 AIRPLANE.bmp
269007	2000	1495	1	 ENVELOPE.bmp
275011	3000	1526	1	 BIRDNEST.bmp
282016	3000	1902	1	 DRAGONFL.bmp
289020	2000	1324	1	 DONKEY.bmp
295008	2000	3065	1	 DOGHOUSE.bmp
301012	2000	1468	1	 HAMMOCK.bmp
307016	3000	1564	1	 FUNNEL.bmp
314021	3000	1218	1	 CHIMNEY.bmp
321009	2000	1035	1	 APPLE.bmp
327013	3000	1890	1	 CUP.bmp
334018	3000	1929	1	 FEATHER.bmp
341007	3000	1185	1	 GARBAGEC.bmp
348011	2000	879	1	 BICYCLE.bmp
354015	2000	1213	1	 CRAB.bmp
360019	2000	1884	1	 FAN.bmp
366007	3000	1514	1	 CROWN.bmp
373012	3000	1672	1	 BIRDCAGE.bmp
380017	3000	1210	1	 CAR.bmp
387021	3000	2777	0	 DOORKNOB.bmp
394010	2000	1470	1	 FRYINGPA.bmp
400014	2000	994	1	 FORK.bmp
406018	2000	1233	1	 BUTTERFL.bmp
412007	2000	1333	1	 ELEPHANT.bmp
418009	2000	rien	0	 SCORPION.bmp
424014	2000	1035	1	 DOLPHIN.bmp
430018	2000	1093	1	 FISH.bmp
436022	3000	3303	0	 EAGLE.bmp
443010	3000	995	1	 EAR.bmp
450015	2000	1053	1	 BEAR.bmp
456019	3000	1547	1	 CHICKEN.bmp
463007	2000	1250	1	 DUSTPAN.bmp
469011	2000	1208	1	 ANCHOR.bmp
475015	2000	1188	1	 CARROT.bmp
481020	2000	1115	1	 BOTTLE.bmp
487007	2000	1948	1	 ASHTRAY.bmp
493011	3000	2088	1	 COMPASS.bmp
500016	3000	1243	1	 EYE.bmp
507021	3000	1358	1	 FAUCET.bmp
