onset	duration	response_time	answer	type
48342	3000	1551	1	 PEACOCK.bmp
55347	3000	1159	0	 PICTURE.bmp
62336	4000	1146	1	 WELL.bmp
70341	3000	1625	1	 LADDER.bmp
77346	4000	1126	1	 POT.bmp
85336	3000	1301	1	 HARP.bmp
92340	4000	929	1	 SKULL.bmp
100346	3000	1723	1	 WHIP.bmp
107351	4000	1992	1	 HAMMER.bmp
115340	3000	979	0	 RAT.bmp
122345	3000	1034	1	 TIE.bmp
129350	4000	2572	1	 OSTRICH.bmp
137339	3000	1302	1	 TRACTOR.bmp
144344	4000	1513	1	 PIANO.bmp
152349	4000	1412	1	 PALMTREE.bmp
160338	3000	1182	1	 ZEBRA.bmp
167343	3000	1393	1	 SWAN.bmp
174348	3000	1190	1	 STOOL.bmp
181336	4000	1207	1	 PIPE.bmp
189342	4000	1560	1	 LAMP.bmp
197347	4000	1266	1	 SCREW.bmp
205336	3000	1643	1	 HYENA.bmp
212341	4000	1072	1	 SHOE.bmp
220347	3000	1394	1	 WINDOW.bmp
227336	3000	1310	1	 UMBRELLA.bmp
234340	4000	1802	1	 SQUIRREL.bmp
242346	4000	1217	1	 MONKEY.bmp
250336	4000	1709	1	 PLUG.bmp
258340	3000	1394	1	 VASE.bmp
265345	4000	1096	1	 SOCK.bmp
273336	3000	974	1	 RULER.bmp
280339	4000	1025	1	 SYRINGE.bmp
288345	4000	1037	1	 SAW.bmp
296351	4000	1412	1	 ski.bmp
304340	4000	1259	1	 PLIERS.bmp
312345	4000	rien	0	 HARMONIC.bmp
320351	4000	1095	1	 KNIFE.bmp
328340	4000	923	1	 HAT.bmp
336345	3000	972	1	 PEAR.bmp
343350	3000	972	1	 NOSE.bmp
350339	3000	961	1	 RABBIT.bmp
357344	4000	1638	1	 NAIL.bmp
365349	4000	1382	1	 CIGARETT.bmp
373338	4000	1262	1	 WOLF.bmp
381344	4000	1322	1	 SNAKE.bmp
389350	4000	1855	1	 MOUNTAIN.bmp
397338	3000	1151	1	 MOON.bmp
404343	3000	923	1	 NECKLACE.bmp
411348	3000	901	1	 PANTS.bmp
418337	3000	1014	1	 LOCK.bmp
425342	3000	998	1	 WHEEL.bmp
432346	4000	1556	1	 SPIDER.bmp
440336	3000	1379	1	 LION.bmp
447340	4000	1290	1	 SNAIL.bmp
455346	4000	1057	1	 LEG.bmp
463336	3000	1116	0	 TELEPHON.bmp
470340	3000	1136	1	 SKIRT.bmp
477345	3000	1141	1	 SHIRT.bmp
484350	3000	2077	1	 MICROSCO.bmp
491338	3000	1202	1	 Scale.bmp
498343	3000	1814	1	 NAILFILE.bmp
505348	3000	1288	1	 ROOSTER.bmp
512336	3000	2937	1	 LADYBUG.bmp
519341	3000	rien	0	 TRUMPET.bmp
526346	3000	rien	0	 WEATHERV.bmp
533351	4000	1094	1	 RING.bmp
541340	3000	862	1	 GLASS.bmp
548345	4000	952	1	 MOTORCYC.bmp
556350	4000	1495	1	 TIGER.bmp
564339	4000	2196	1	 LIGHTBUL.bmp
572345	4000	1256	1	 WATERING.bmp
580351	3000	1844	1	 PELICAN.bmp
587339	4000	1211	1	 ROCKET.bmp
595345	3000	1265	1	 PAINTBRU.bmp
