onset	duration	response_time	answer	type
42601	2000	792	1	 CORN.bmp
48605	2000	701	1	 CAT.bmp
54609	3000	933	1	 CAP.bmp
61599	2000	796	1	 AXE.bmp
67602	3000	954	1	 DOLPHIN.bmp
74606	3000	809	1	 EAR.bmp
81611	2000	859	1	 BUTTERFL.bmp
87599	3000	1062	1	 HAMMOCK.bmp
94604	2000	761	1	 SCORPION.bmp
100608	3000	1188	1	 DUSTPAN.bmp
107613	3000	793	1	 CATERPIL.bmp
114601	3000	863	1	 FAUCET.bmp
121606	2000	853	1	 FRYINGPA.bmp
127610	2000	790	1	 ELEPHANT.bmp
133599	3000	822	1	 BEE.bmp
140603	2000	838	1	 FORK.bmp
146607	2000	914	1	 BOWL.bmp
152611	3000	1000	1	 CHEESE.bmp
159599	3000	776	1	 BRAIN.bmp
166604	2000	831	1	 ACCORDIO.bmp
172609	2000	910	1	 ASHTRAY.bmp
178613	3000	913	1	 AIRPLANE.bmp
185601	3000	794	1	 COW.bmp
192606	2000	889	1	 BEAR.bmp
198610	3000	961	1	 CARROT.bmp
205599	3000	915	1	 DEER.bmp
212603	2000	914	1	 BOX.bmp
218608	2000	762	1	 CRAB.bmp
224612	2000	876	1	 CLOWN.bmp
230599	2000	1249	1	 FISH.bmp
236604	3000	709	1	 BELT.bmp
243609	2000	809	1	 BOOT.bmp
249613	2000	780	1	 FUNNEL.bmp
255600	2000	911	1	 CROWN.bmp
261605	3000	1093	1	 GORILLA.bmp
268609	2000	794	1	 ENVELOPE.bmp
274614	3000	765	1	 BIRDNEST.bmp
281602	3000	1512	1	 COAT.bmp
288607	3000	929	1	 EYE.bmp
295612	2000	1284	1	 BROOM.bmp
301599	2000	901	1	 GLOVE.bmp
307604	2000	926	1	 GUITAR.bmp
313608	3000	1394	0	 CHICKEN.bmp
320613	2000	889	1	 APPLE.bmp
326600	2000	1240	1	 COMPASS.bmp
332604	2000	rien	0	 ARTICHOK.bmp
338609	2000	852	1	 GARBAGEC.bmp
344613	2000	822	1	 frenchcr.bmp
350600	3000	783	1	 CAR.bmp
357605	3000	886	1	 DONKEY.bmp
364610	3000	827	1	 CUP.bmp
371599	2000	1351	1	 DRESSER.bmp
377603	2000	894	1	 BOTTLE.bmp
383607	3000	733	1	 FLAG.bmp
390612	3000	773	1	 ANCHOR.bmp
397600	3000	842	1	 FEATHER.bmp
404605	2000	930	1	 DRESS.bmp
410609	3000	1177	1	 FAN.bmp
417599	3000	1119	1	 DOORKNOB.bmp
424602	2000	942	1	 RAY.bmp
430607	3000	rien	0	 ASPARAGU.bmp
437612	3000	923	1	 DOGHOUSE.bmp
444600	3000	981	1	 EAGLE.bmp
451605	3000	1276	1	 BIRDCAGE.bmp
458610	3000	855	1	 CLOUD.bmp
465599	3000	862	0	 CHIMNEY.bmp
472603	2000	969	1	 ACORN.bmp
478607	2000	1010	1	 DRAGONFL.bmp
484611	2000	864	1	 BICYCLE.bmp
490599	3000	894	1	 CANNON.bmp
497604	3000	818	1	 FLOWER.bmp
504609	2000	786	1	 ALLIGATO.bmp
510613	3000	1283	0	 BOW.bmp
517601	3000	1009	1	 BENCH.bmp
