onset	duration	response_time	answer	type
41494	4000	1483	1	 AIRPLANE.bmp
49484	4000	1118	1	 CANNON.bmp
57489	4000	1768	1	 FAN.bmp
65494	4000	1874	1	 BOTTLE.bmp
73484	3000	1436	1	 FAUCET.bmp
80488	3000	1257	1	 DONKEY.bmp
87493	4000	1057	1	 BOOT.bmp
95498	4000	919	1	 CLOUD.bmp
103487	3000	813	1	 GLOVE.bmp
110492	4000	1099	1	 COAT.bmp
118498	3000	889	1	 BIRDCAGE.bmp
125486	4000	974	1	 APPLE.bmp
133491	3000	1060	1	 CROWN.bmp
140496	4000	929	1	 EYE.bmp
148485	4000	1203	1	 BUTTERFL.bmp
156490	4000	987	1	 GORILLA.bmp
164496	3000	1026	1	 BRAIN.bmp
171484	4000	1084	1	 BOW.bmp
179490	4000	rien	0	 DOORKNOB.bmp
187495	3000	962	0	 CAP.bmp
194484	3000	921	1	 ARTICHOK.bmp
201488	3000	958	1	 DRESSER.bmp
208493	4000	1954	1	 DRAGONFL.bmp
216499	4000	756	1	 CAT.bmp
224487	4000	740	1	 CUP.bmp
232493	3000	1464	1	 EAGLE.bmp
239498	4000	1116	1	 CLOWN.bmp
247487	3000	1498	1	 ACCORDIO.bmp
254491	3000	1007	1	 DOLPHIN.bmp
261496	3000	2948	0	 CATERPIL.bmp
268484	4000	1014	1	 BIRDNEST.bmp
276490	4000	1988	1	 ELEPHANT.bmp
284495	4000	815	1	 ALLIGATO.bmp
292484	4000	2000	1	 ASPARAGU.bmp
300490	3000	938	0	 CHIMNEY.bmp
307495	3000	1248	1	 GARBAGEC.bmp
314484	3000	912	1	 BROOM.bmp
321488	3000	1048	1	 CORN.bmp
328492	3000	1229	1	 RAY.bmp
335497	3000	rien	0	 DUSTPAN.bmp
342486	4000	rien	0	 AXE.bmp
350491	3000	1076	1	 CAR.bmp
357496	3000	rien	0	 ASHTRAY.bmp
364484	3000	934	1	 CARROT.bmp
371489	3000	1252	1	 BEAR.bmp
378494	3000	1195	1	 GUITAR.bmp
385498	4000	1024	1	 COW.bmp
393487	4000	1559	1	 BOX.bmp
401493	3000	1765	1	 DOGHOUSE.bmp
408498	3000	2002	1	 SCORPION.bmp
415486	3000	851	1	 BICYCLE.bmp
422491	4000	1591	1	 FUNNEL.bmp
430496	4000	1226	1	 BELT.bmp
438485	3000	rien	0	 COMPASS.bmp
445490	4000	1084	1	 ENVELOPE.bmp
453495	4000	1376	1	 ACORN.bmp
461484	4000	1820	1	 EAR.bmp
469490	4000	1662	1	 CHICKEN.bmp
477495	3000	1388	0	 FRYINGPA.bmp
484484	3000	1183	1	 FISH.bmp
491488	4000	910	1	 BENCH.bmp
499494	3000	2102	0	 DRESS.bmp
506499	3000	940	1	 FORK.bmp
513487	3000	1172	1	 FEATHER.bmp
520492	4000	1391	1	 HAMMOCK.bmp
528497	4000	1159	1	 frenchcr.bmp
536486	3000	1262	1	 FLOWER.bmp
543491	4000	1885	1	 BEE.bmp
551496	3000	2789	0	 CHEESE.bmp
558485	4000	1295	1	 CRAB.bmp
566490	3000	1296	1	 BOWL.bmp
573495	4000	2087	1	 DEER.bmp
581484	4000	948	1	 ANCHOR.bmp
589489	4000	1435	1	 FLAG.bmp
