onset	duration	response_time	answer	type
58351	2000	1130	1	 frenchcr.bmp
64339	3000	915	1	 GUITAR.bmp
71343	2000	1150	1	 BOX.bmp
77348	3000	969	1	 CAT.bmp
84352	3000	798	1	 ELEPHANT.bmp
91341	3000	2519	1	 ASPARAGU.bmp
98346	3000	1355	0	 ARTICHOK.bmp
105350	3000	1434	1	 BICYCLE.bmp
112339	2000	1273	1	 CORN.bmp
118343	3000	1454	1	 BIRDCAGE.bmp
125348	2000	1075	1	 FISH.bmp
131352	2000	1097	1	 CAR.bmp
137340	2000	1187	1	 CHIMNEY.bmp
143344	3000	1235	1	 APPLE.bmp
150349	2000	1334	1	 FORK.bmp
156353	2000	1075	1	 FLAG.bmp
162340	2000	1228	1	 DONKEY.bmp
168344	3000	1109	1	 BROOM.bmp
175349	3000	892	1	 BRAIN.bmp
182339	3000	999	1	 BELT.bmp
189343	3000	1759	1	 BOWL.bmp
196347	2000	1011	1	 BOTTLE.bmp
202352	2000	983	1	 ACCORDIO.bmp
208339	2000	1052	1	 CLOWN.bmp
214343	3000	1201	1	 ALLIGATO.bmp
221348	3000	1083	0	 BOW.bmp
228353	2000	1438	1	 ACORN.bmp
234341	3000	1328	1	 CATERPIL.bmp
241346	3000	1389	1	 DOORKNOB.bmp
248350	3000	1933	0	 COAT.bmp
255339	2000	1096	1	 FLOWER.bmp
261343	3000	1261	1	 CANNON.bmp
268348	3000	1173	1	 CUP.bmp
275353	3000	864	1	 RAY.bmp
282341	2000	868	1	 EAR.bmp
288345	3000	1473	1	 CAP.bmp
295350	2000	891	1	 CHEESE.bmp
301339	2000	1084	1	 COW.bmp
307342	2000	3671	1	 FAN.bmp
313346	3000	1680	1	 FEATHER.bmp
320351	2000	1100	1	 DOLPHIN.bmp
326339	2000	1045	1	 AXE.bmp
332343	2000	1129	1	 HAMMOCK.bmp
338347	3000	1117	1	 GLOVE.bmp
345352	2000	1072	1	 FUNNEL.bmp
351339	3000	1096	1	 DOGHOUSE.bmp
358344	2000	1036	1	 EYE.bmp
364348	3000	1065	1	 GORILLA.bmp
371353	2000	956	1	 AIRPLANE.bmp
377341	3000	1888	1	 CRAB.bmp
384345	2000	1009	1	 ENVELOPE.bmp
390350	3000	1471	1	 BEE.bmp
397339	2000	1095	1	 BIRDNEST.bmp
403342	3000	1136	0	 EAGLE.bmp
410347	3000	2543	1	 DRESS.bmp
417352	3000	985	1	 ASHTRAY.bmp
424340	3000	883	1	 BEAR.bmp
431345	3000	805	1	 ANCHOR.bmp
438350	2000	873	1	 SCORPION.bmp
444339	2000	791	1	 CARROT.bmp
450342	3000	909	1	 CLOUD.bmp
457347	3000	1522	1	 BENCH.bmp
464351	3000	1886	1	 DUSTPAN.bmp
471340	2000	1351	1	 BOOT.bmp
477344	3000	1327	1	 COMPASS.bmp
484349	2000	1370	1	 DRESSER.bmp
490353	3000	1308	1	 CROWN.bmp
497341	3000	1321	1	 DRAGONFL.bmp
504346	2000	983	1	 CHICKEN.bmp
510350	2000	889	1	 BUTTERFL.bmp
516339	2000	2256	0	 FRYINGPA.bmp
522342	2000	1139	1	 FAUCET.bmp
528346	2000	890	1	 GARBAGEC.bmp
534350	2000	2347	1	 DEER.bmp
