onset	duration	response_time	answer	type
38072	2000	1273	1	 DOORKNOB.bmp
44076	2000	1168	1	 BOW.bmp
50081	2000	2014	1	 DUSTPAN.bmp
56068	2000	1134	1	 FISH.bmp
62072	2000	852	1	 DRAGONFL.bmp
68077	2000	941	1	 BOOT.bmp
74081	3000	685	1	 ASHTRAY.bmp
81069	2000	775	1	 CARROT.bmp
87073	3000	803	1	 AIRPLANE.bmp
94078	3000	849	1	 BIRDNEST.bmp
101067	2000	1088	1	 BOWL.bmp
107071	3000	1114	1	 CUP.bmp
114076	3000	863	1	 frenchcr.bmp
121081	3000	1054	1	 COAT.bmp
128069	3000	801	1	 CRAB.bmp
135074	3000	922	1	 FAUCET.bmp
142079	3000	916	1	 FUNNEL.bmp
149067	2000	846	1	 DOLPHIN.bmp
155072	3000	1127	1	 BROOM.bmp
162077	2000	660	1	 CLOWN.bmp
168081	2000	1133	0	 DEER.bmp
174068	3000	643	1	 FLOWER.bmp
181073	3000	914	1	 COMPASS.bmp
188078	3000	821	1	 ENVELOPE.bmp
195067	3000	1032	0	 DRESSER.bmp
202072	2000	862	1	 DRESS.bmp
208076	3000	712	1	 GLOVE.bmp
215081	2000	1133	1	 BELT.bmp
221068	2000	873	1	 EYE.bmp
227073	3000	1079	1	 EAGLE.bmp
234077	3000	965	1	 SCORPION.bmp
241067	2000	818	1	 GARBAGEC.bmp
247070	3000	796	1	 BEAR.bmp
254075	2000	921	1	 HAMMOCK.bmp
260079	3000	955	1	 DOGHOUSE.bmp
267067	3000	917	1	 BOTTLE.bmp
274072	2000	742	1	 CAT.bmp
280077	3000	1123	1	 RAY.bmp
287082	3000	1009	1	 CHICKEN.bmp
294070	2000	1910	1	 ARTICHOK.bmp
300074	3000	1347	1	 CROWN.bmp
307079	2000	904	1	 CATERPIL.bmp
313067	3000	984	1	 BENCH.bmp
320072	3000	1049	1	 CLOUD.bmp
327077	2000	1187	1	 BICYCLE.bmp
333081	2000	732	1	 CHIMNEY.bmp
339068	3000	808	1	 ACCORDIO.bmp
346073	2000	851	1	 ACORN.bmp
352078	3000	945	1	 AXE.bmp
359067	3000	762	1	 BRAIN.bmp
366071	3000	689	1	 FEATHER.bmp
373076	2000	715	1	 EAR.bmp
379080	3000	865	1	 FORK.bmp
386068	3000	1131	1	 FAN.bmp
393073	2000	1189	1	 FRYINGPA.bmp
399077	2000	1072	1	 ANCHOR.bmp
405082	2000	855	1	 APPLE.bmp
411069	2000	758	1	 ALLIGATO.bmp
417074	2000	863	1	 FLAG.bmp
423078	3000	890	1	 CAP.bmp
430067	3000	869	1	 BUTTERFL.bmp
437071	3000	804	1	 COW.bmp
444076	2000	1145	1	 CORN.bmp
450080	2000	666	1	 GUITAR.bmp
456068	2000	858	1	 CAR.bmp
462072	2000	1001	1	 DONKEY.bmp
468076	2000	829	1	 CANNON.bmp
474081	2000	967	1	 ASPARAGU.bmp
480068	3000	1049	1	 BOX.bmp
487073	3000	646	1	 ELEPHANT.bmp
494078	2000	1187	1	 BEE.bmp
500067	3000	870	1	 CHEESE.bmp
507071	3000	889	1	 BIRDCAGE.bmp
514075	2000	1030	1	 GORILLA.bmp
