onset	duration	response_time	answer	type
36144	4000	1569	1	 CIGARETT.bmp
44133	4000	1650	1	 TIE.bmp
52139	4000	1812	1	 WELL.bmp
60144	4000	1180	1	 SKULL.bmp
68133	4000	rien	0	 WATERING.bmp
76139	4000	1293	1	 NAIL.bmp
84144	4000	1547	1	 RING.bmp
92133	3000	1592	1	 RAT.bmp
99138	3000	2024	1	 LIGHTBUL.bmp
106143	4000	2052	1	 SKIRT.bmp
114132	3000	1585	1	 PIPE.bmp
121137	4000	1078	1	 GLASS.bmp
129143	4000	1527	1	 ROOSTER.bmp
137131	4000	2109	1	 LAMP.bmp
145137	3000	1639	1	 POT.bmp
152142	4000	2436	1	 TRUMPET.bmp
160131	3000	rien	0	 PALMTREE.bmp
167136	4000	rien	0	 HARMONIC.bmp
175141	4000	1420	1	 WOLF.bmp
183130	4000	2428	1	 TRACTOR.bmp
191136	3000	1519	1	 LEG.bmp
198141	3000	1888	1	 SAW.bmp
205130	3000	1941	1	 SYRINGE.bmp
212134	4000	1883	0	 TELEPHON.bmp
220139	3000	2181	1	 Scale.bmp
227144	4000	2232	1	 WEATHERV.bmp
235133	3000	2305	1	 HAT.bmp
242138	4000	2306	1	 NAILFILE.bmp
250144	3000	rien	0	 MICROSCO.bmp
257132	3000	1728	1	 STOOL.bmp
264137	4000	2356	1	 SOCK.bmp
272142	3000	1322	1	 NOSE.bmp
279131	4000	2234	1	 ZEBRA.bmp
287136	4000	2407	1	 LADDER.bmp
295142	3000	rien	0	 SQUIRREL.bmp
302130	3000	1545	1	 SHOE.bmp
309135	4000	rien	0	 LADYBUG.bmp
317141	4000	2476	1	 ROCKET.bmp
325130	3000	2036	1	 SNAIL.bmp
332134	3000	1360	1	 RULER.bmp
339139	4000	2200	1	 TIGER.bmp
347145	4000	3015	1	 HARP.bmp
355134	3000	1340	1	 SHIRT.bmp
362139	3000	1887	1	 LOCK.bmp
369144	3000	1548	1	 SCREW.bmp
376132	4000	1293	1	 NECKLACE.bmp
384137	3000	1415	1	 WINDOW.bmp
391142	4000	1619	1	 MONKEY.bmp
399131	3000	2191	1	 PLIERS.bmp
406136	3000	1690	1	 PANTS.bmp
413141	3000	1544	1	 PIANO.bmp
420130	4000	1509	1	 WHEEL.bmp
428135	4000	1916	1	 ski.bmp
436140	3000	2263	1	 MOUNTAIN.bmp
443130	3000	2120	1	 PLUG.bmp
450133	4000	1102	1	 VASE.bmp
458139	4000	3229	1	 OSTRICH.bmp
466145	4000	2434	1	 HYENA.bmp
474134	3000	rien	0	 WHIP.bmp
481138	3000	2611	1	 SWAN.bmp
488143	4000	2041	1	 SPIDER.bmp
496132	3000	1555	1	 SNAKE.bmp
503137	3000	1379	1	 PICTURE.bmp
510142	4000	1841	1	 PAINTBRU.bmp
518131	4000	1815	1	 KNIFE.bmp
526137	3000	1898	1	 MOON.bmp
533141	3000	rien	0	 PELICAN.bmp
540130	3000	1735	1	 RABBIT.bmp
547135	3000	2585	0	 UMBRELLA.bmp
554139	4000	rien	0	 PEAR.bmp
562130	3000	2512	1	 PEACOCK.bmp
569133	3000	1436	1	 HAMMER.bmp
576138	3000	1055	1	 MOTORCYC.bmp
583143	3000	1135	1	 LION.bmp
