onset	duration	response_time	answer	type
29785	4000	1422	1	PEAR.bmp
37791	3000	1308	1	LADDER.bmp
44796	4000	1131	1	HAT.bmp
52785	3000	859	1	TIE.bmp
59790	3000	1431	1	SAW.bmp
66795	3000	1271	1	LADYBUG.bmp
73783	4000	1446	1	SHIRT.bmp
81789	3000	1761	1	HARMONIC.bmp
88794	4000	1334	1	PLUG.bmp
96783	3000	1120	1	VASE.bmp
103787	3000	1553	1	SNAKE.bmp
110792	3000	2070	1	SNAIL.bmp
117782	4000	1442	1	LOCK.bmp
125786	4000	1736	0	PICTURE.bmp
133792	3000	1197	1	PIPE.bmp
140782	4000	1238	1	WHIP.bmp
148786	3000	1576	1	WEATHERV.bmp
155791	3000	1813	1	TRUMPET.bmp
162796	3000	1571	1	RULER.bmp
169784	3000	1047	1	SCREW.bmp
176789	4000	1137	1	TELEPHON.bmp
184795	4000	1304	1	NAIL.bmp
192784	4000	1196	1	PANTS.bmp
200789	3000	1341	1	SHOE.bmp
207794	4000	1545	1	POT.bmp
215783	3000	1573	1	WELL.bmp
222788	4000	1359	1	ROCKET.bmp
230794	4000	1194	1	TIGER.bmp
238783	3000	1470	1	OSTRICH.bmp
245788	3000	1417	1	UMBRELLA.bmp
252793	4000	1176	0	SKIRT.bmp
260782	3000	1113	1	RABBIT.bmp
267787	3000	1260	1	MOTORCYC.bmp
274792	3000	1293	1	NECKLACE.bmp
281797	4000	1031	1	WHEEL.bmp
289786	3000	1514	1	MONKEY.bmp
296791	4000	966	1	KNIFE.bmp
304796	4000	1249	1	LEG.bmp
312785	3000	1979	1	PLIERS.bmp
319790	4000	1745	1	WATERING.bmp
327796	4000	1644	1	TRACTOR.bmp
335785	3000	1109	1	STOOL.bmp
342790	4000	1194	1	RING.bmp
350795	3000	1219	1	PALMTREE.bmp
357784	4000	906	1	NOSE.bmp
365789	3000	1507	1	MICROSCO.bmp
372794	4000	1422	1	SYRINGE.bmp
380783	3000	1749	0	MOUNTAIN.bmp
387788	4000	1429	1	ZEBRA.bmp
395794	4000	1620	1	Scale.bmp
403783	4000	1546	1	HAMMER.bmp
411788	3000	958	1	WINDOW.bmp
418793	4000	1177	1	RAT.bmp
426782	3000	1059	1	LIGHTBUL.bmp
433787	3000	1602	1	PELICAN.bmp
440792	4000	1046	1	WOLF.bmp
448782	4000	1272	1	SKULL.bmp
456787	4000	1541	1	HYENA.bmp
464793	4000	2112	1	SPIDER.bmp
472782	3000	1394	1	MOON.bmp
479786	3000	1945	1	NAILFILE.bmp
486791	3000	1475	1	LAMP.bmp
493796	3000	1438	1	PIANO.bmp
500785	4000	1451	1	CIGARETT.bmp
508790	4000	1845	1	PEACOCK.bmp
516796	3000	1305	1	ski.bmp
523784	4000	2065	0	SQUIRREL.bmp
531790	4000	1856	1	SWAN.bmp
539795	4000	1154	1	HARP.bmp
547784	3000	1707	1	SOCK.bmp
554789	3000	2040	1	PAINTBRU.bmp
561794	3000	1260	1	GLASS.bmp
568783	3000	1372	1	ROOSTER.bmp
575788	4000	1288	1	LION.bmp
