onset	duration	response_time	answer	type
38943	4000	1239	0	 CHIMNEY.bmp
46949	3000	1223	1	 AIRPLANE.bmp
53937	4000	1591	1	 BICYCLE.bmp
61942	3000	968	1	 CLOWN.bmp
68947	3000	1190	1	 BOX.bmp
75936	4000	1083	1	 ANCHOR.bmp
83941	3000	943	1	 FLOWER.bmp
90946	3000	rien	0	 ARTICHOK.bmp
97934	3000	2044	1	 FAN.bmp
104939	4000	820	1	 CARROT.bmp
112945	3000	1233	0	 frenchcr.bmp
119934	4000	1249	1	 BROOM.bmp
127939	3000	1220	1	 ASHTRAY.bmp
134944	4000	1366	1	 RAY.bmp
142934	3000	1914	1	 CHEESE.bmp
149938	3000	1101	1	 FEATHER.bmp
156943	3000	1347	1	 CLOUD.bmp
163947	3000	2822	1	 HAMMOCK.bmp
170936	4000	rien	0	 DRAGONFL.bmp
178941	4000	1235	1	 BOOT.bmp
186947	3000	1182	1	 BENCH.bmp
193935	4000	1142	1	 GUITAR.bmp
201941	4000	1437	0	 CHICKEN.bmp
209946	4000	1548	1	 EYE.bmp
217935	4000	1247	1	 GARBAGEC.bmp
225941	3000	1379	1	 ALLIGATO.bmp
232946	3000	1542	1	 COW.bmp
239934	4000	rien	0	 ASPARAGU.bmp
247940	4000	1239	1	 BEAR.bmp
255945	4000	1318	0	 DOLPHIN.bmp
263934	3000	1516	1	 FAUCET.bmp
270939	3000	1506	1	 ENVELOPE.bmp
277944	3000	1374	1	 DONKEY.bmp
284934	3000	1278	1	 CRAB.bmp
291937	4000	2067	1	 DEER.bmp
299943	4000	1432	1	 FRYINGPA.bmp
307949	3000	1864	1	 DUSTPAN.bmp
314937	4000	1319	1	 CORN.bmp
322943	4000	1438	1	 DOORKNOB.bmp
330948	3000	1188	1	 AXE.bmp
337936	4000	1115	1	 BELT.bmp
345942	3000	1515	1	 EAR.bmp
352947	4000	1046	1	 FISH.bmp
360936	4000	1112	1	 GLOVE.bmp
368942	4000	1356	0	 EAGLE.bmp
376947	3000	1376	1	 FUNNEL.bmp
383935	4000	805	1	 CAT.bmp
391941	4000	1290	1	 FORK.bmp
399947	3000	1521	1	 FLAG.bmp
406935	4000	1222	1	 ACORN.bmp
414941	4000	1017	1	 BIRDNEST.bmp
422946	3000	1950	1	 COMPASS.bmp
429934	4000	1875	1	 CATERPIL.bmp
437940	4000	1173	1	 CAR.bmp
445946	3000	1655	0	 COAT.bmp
452934	4000	1771	0	 BOW.bmp
460940	4000	1479	1	 CUP.bmp
468945	3000	965	1	 GORILLA.bmp
475934	3000	1540	1	 BEE.bmp
482938	4000	1389	0	 BOTTLE.bmp
490944	3000	1495	1	 SCORPION.bmp
497949	3000	1077	1	 CANNON.bmp
504937	4000	1945	1	 BIRDCAGE.bmp
512943	3000	1304	1	 BUTTERFL.bmp
519948	4000	1627	1	 CROWN.bmp
527937	4000	1949	1	 DOGHOUSE.bmp
535942	3000	1132	1	 APPLE.bmp
542947	4000	1234	1	 BOWL.bmp
550936	3000	1609	1	 ACCORDIO.bmp
557941	3000	1490	1	 BRAIN.bmp
564946	4000	1562	1	 CAP.bmp
572935	3000	1061	1	 DRESS.bmp
579940	3000	1110	1	 ELEPHANT.bmp
586945	4000	2390	0	 DRESSER.bmp
