onset	duration	response_time	answer	type
40743	3000	1364	1	 SHOE.bmp
47748	3000	855	1	 MOTORCYC.bmp
54752	3000	1369	1	 WHIP.bmp
61741	3000	1258	1	 TRACTOR.bmp
68746	4000	892	0	 NAILFILE.bmp
76751	4000	988	1	 RULER.bmp
84740	3000	2237	0	 WEATHERV.bmp
91745	3000	1111	0	 ROOSTER.bmp
98750	4000	1042	1	 ROCKET.bmp
106740	3000	1221	1	 SWAN.bmp
113744	4000	979	0	 PICTURE.bmp
121750	4000	1218	1	 SYRINGE.bmp
129740	3000	1310	1	 VASE.bmp
136743	4000	1115	1	 PAINTBRU.bmp
144749	3000	915	1	 SOCK.bmp
151754	4000	1585	1	 LAMP.bmp
159743	4000	1011	1	 STOOL.bmp
167749	3000	1104	1	 PIPE.bmp
174753	4000	957	1	 Scale.bmp
182742	4000	1398	1	 PANTS.bmp
190748	4000	1110	1	 WELL.bmp
198754	3000	1068	1	 LOCK.bmp
205742	4000	1931	1	 HYENA.bmp
213748	3000	892	1	 WHEEL.bmp
220753	4000	1026	1	 POT.bmp
228741	3000	1370	1	 SCREW.bmp
235746	4000	1466	1	 LIGHTBUL.bmp
243752	4000	1195	1	 SNAIL.bmp
251741	3000	1131	1	 NECKLACE.bmp
258746	3000	1321	1	 MOON.bmp
265751	3000	1123	1	 RAT.bmp
272740	4000	1108	1	 ski.bmp
280745	3000	1043	1	 PIANO.bmp
287750	4000	rien	0	 HARMONIC.bmp
295740	4000	1324	1	 SHIRT.bmp
303744	4000	1216	1	 LION.bmp
311750	4000	1183	1	 NAIL.bmp
319740	4000	1017	1	 WINDOW.bmp
327744	3000	952	1	 WOLF.bmp
334749	4000	1141	1	 HAT.bmp
342740	3000	1190	1	 HAMMER.bmp
349743	3000	1642	1	 SAW.bmp
356748	4000	1417	1	 TRUMPET.bmp
364754	3000	1574	1	 CIGARETT.bmp
371742	3000	1024	1	 GLASS.bmp
378747	3000	1039	1	 KNIFE.bmp
385752	4000	1050	1	 NOSE.bmp
393741	3000	1081	1	 TELEPHON.bmp
400746	3000	1093	1	 PELICAN.bmp
407751	4000	1319	1	 UMBRELLA.bmp
415740	3000	2658	1	 LADYBUG.bmp
422744	3000	1260	1	 MICROSCO.bmp
429749	4000	1436	1	 ZEBRA.bmp
437740	3000	890	1	 SKULL.bmp
444743	3000	1057	0	 SKIRT.bmp
451748	4000	1066	1	 PLUG.bmp
459754	3000	1482	1	 HARP.bmp
466742	4000	1217	1	 PEAR.bmp
474748	4000	1029	1	 SNAKE.bmp
482753	3000	2488	1	 OSTRICH.bmp
489742	4000	1419	1	 LEG.bmp
497747	3000	1009	1	 MOUNTAIN.bmp
504752	4000	1376	1	 LADDER.bmp
512741	4000	2110	1	 PLIERS.bmp
520747	4000	1021	1	 TIE.bmp
528752	4000	946	1	 RABBIT.bmp
536741	4000	1170	1	 WATERING.bmp
544747	3000	1174	1	 SPIDER.bmp
551752	3000	1350	1	 TIGER.bmp
558740	4000	1078	1	 PALMTREE.bmp
566746	3000	3296	1	 PEACOCK.bmp
573751	3000	1087	1	 RING.bmp
580740	3000	1540	0	 MONKEY.bmp
587744	3000	1664	1	 SQUIRREL.bmp
