onset	duration	response_time	answer	type
35362	3000	1202	1	 COMPASS.bmp
42367	3000	608	1	 FISH.bmp
49355	2000	655	1	 GARBAGEC.bmp
55359	3000	1246	0	 DEER.bmp
62364	2000	888	1	 ANCHOR.bmp
68369	2000	938	1	 BOOT.bmp
74356	3000	867	1	 DOGHOUSE.bmp
81361	2000	744	1	 frenchcr.bmp
87365	3000	826	1	 CRAB.bmp
94355	3000	835	1	 AXE.bmp
101358	2000	1028	1	 BUTTERFL.bmp
107363	2000	800	1	 GUITAR.bmp
113367	2000	817	1	 COAT.bmp
119355	3000	960	1	 SCORPION.bmp
126359	3000	703	1	 ALLIGATO.bmp
133364	2000	805	1	 CLOWN.bmp
139368	3000	889	1	 BICYCLE.bmp
146357	3000	1171	1	 ENVELOPE.bmp
153362	3000	814	1	 CARROT.bmp
160367	3000	826	1	 DUSTPAN.bmp
167355	2000	1159	0	 EAGLE.bmp
173359	2000	753	1	 FEATHER.bmp
179363	3000	903	1	 AIRPLANE.bmp
186368	2000	863	1	 RAY.bmp
192356	3000	809	1	 CANNON.bmp
199361	3000	839	1	 FUNNEL.bmp
206366	2000	796	1	 CHICKEN.bmp
212355	2000	900	1	 DRAGONFL.bmp
218357	3000	791	1	 FAUCET.bmp
225362	3000	777	1	 BOTTLE.bmp
232367	2000	758	1	 CAT.bmp
238355	2000	953	1	 FLOWER.bmp
244359	3000	797	1	 CATERPIL.bmp
251364	2000	841	1	 BEAR.bmp
257368	2000	831	1	 GLOVE.bmp
263356	2000	1234	1	 CHIMNEY.bmp
269360	3000	992	1	 BOW.bmp
276365	3000	1198	1	 GORILLA.bmp
283370	3000	983	1	 ASPARAGU.bmp
290358	3000	942	1	 DOORKNOB.bmp
297363	3000	843	1	 CHEESE.bmp
304368	3000	867	1	 FAN.bmp
311356	2000	773	1	 ASHTRAY.bmp
317360	3000	915	1	 DONKEY.bmp
324365	2000	781	1	 BIRDCAGE.bmp
330370	2000	919	1	 ACCORDIO.bmp
336357	2000	931	1	 BEE.bmp
342361	2000	871	1	 BIRDNEST.bmp
348366	2000	874	1	 EAR.bmp
354370	3000	899	0	 FRYINGPA.bmp
361358	2000	739	1	 DOLPHIN.bmp
367362	2000	928	1	 DRESS.bmp
373367	2000	907	1	 BENCH.bmp
379355	3000	836	1	 CLOUD.bmp
386359	2000	827	1	 ACORN.bmp
392363	3000	774	1	 BELT.bmp
399368	3000	985	1	 DRESSER.bmp
406356	2000	884	1	 CROWN.bmp
412361	3000	1014	1	 COW.bmp
419366	2000	796	1	 FORK.bmp
425370	2000	844	1	 BROOM.bmp
431357	2000	829	1	 EYE.bmp
437362	3000	1081	1	 CAP.bmp
444367	2000	836	1	 FLAG.bmp
450355	2000	722	1	 CAR.bmp
456358	3000	797	1	 CUP.bmp
463363	3000	681	1	 BRAIN.bmp
470368	3000	874	1	 HAMMOCK.bmp
477356	2000	772	1	 ELEPHANT.bmp
483361	2000	924	1	 APPLE.bmp
489365	3000	848	1	 BOX.bmp
496370	3000	792	1	 ARTICHOK.bmp
503358	3000	948	1	 BOWL.bmp
510363	3000	791	1	 CORN.bmp
