onset	duration	response_time	answer	type
32536	2000	1126	1	 RAT.bmp
38540	3000	855	1	 PAINTBRU.bmp
45528	2000	1132	1	 HYENA.bmp
51532	3000	808	1	 WELL.bmp
58537	2000	1314	1	 TRUMPET.bmp
64526	3000	850	1	 ZEBRA.bmp
71529	2000	714	1	 UMBRELLA.bmp
77533	3000	934	1	 HARMONIC.bmp
84538	3000	1082	1	 PLUG.bmp
91526	3000	734	1	 HAT.bmp
98531	3000	1031	1	 MOON.bmp
105536	2000	1084	1	 PELICAN.bmp
111540	2000	776	1	 PIPE.bmp
117528	2000	751	1	 WATERING.bmp
123532	2000	721	1	 SKIRT.bmp
129536	3000	981	1	 HARP.bmp
136541	2000	973	1	 LADYBUG.bmp
142528	2000	816	1	 TIGER.bmp
148532	2000	669	1	 SNAKE.bmp
154536	2000	725	1	 RABBIT.bmp
160540	2000	1244	1	 POT.bmp
166528	2000	926	1	 HAMMER.bmp
172532	3000	928	1	 SHIRT.bmp
179537	2000	762	1	 GLASS.bmp
185526	3000	840	1	 MONKEY.bmp
192529	3000	663	1	 LIGHTBUL.bmp
199534	3000	717	1	 SAW.bmp
206539	2000	915	1	 Scale.bmp
212526	3000	1029	1	 NAILFILE.bmp
219531	2000	839	1	 SQUIRREL.bmp
225535	3000	1037	1	 SWAN.bmp
232540	3000	835	1	 PIANO.bmp
239528	2000	2528	1	 OSTRICH.bmp
245532	3000	814	1	 WINDOW.bmp
252537	2000	884	1	 WHEEL.bmp
258526	3000	875	1	 TRACTOR.bmp
265529	2000	1480	0	 NAIL.bmp
271534	2000	958	1	 SYRINGE.bmp
277538	3000	719	1	 LEG.bmp
284526	2000	1318	1	 RULER.bmp
290530	3000	768	1	 TELEPHON.bmp
297535	3000	892	1	 SPIDER.bmp
304540	3000	1241	1	 WEATHERV.bmp
311528	2000	890	1	 STOOL.bmp
317532	2000	790	1	 PANTS.bmp
323536	3000	1072	1	 SCREW.bmp
330541	2000	884	1	 SNAIL.bmp
336528	3000	892	1	 LION.bmp
343533	2000	973	1	 VASE.bmp
349537	3000	1285	1	 ROOSTER.bmp
356526	3000	1038	1	 PALMTREE.bmp
363530	3000	977	1	 PICTURE.bmp
370535	3000	726	1	 SOCK.bmp
377540	2000	1148	1	 LAMP.bmp
383527	2000	691	1	 SHOE.bmp
389531	2000	647	1	 PEAR.bmp
395536	3000	720	1	 SKULL.bmp
402540	3000	916	1	 PLIERS.bmp
409529	3000	1196	1	 MOUNTAIN.bmp
416533	2000	920	1	 KNIFE.bmp
422538	3000	825	1	 MOTORCYC.bmp
429526	3000	995	1	 MICROSCO.bmp
436530	3000	772	1	 NOSE.bmp
443535	2000	834	1	 TIE.bmp
449539	2000	746	1	 NECKLACE.bmp
455527	2000	862	1	 LADDER.bmp
461531	2000	746	1	 LOCK.bmp
467535	3000	695	1	 ROCKET.bmp
474540	2000	687	1	 ski.bmp
480527	3000	741	1	 WHIP.bmp
487532	2000	876	1	 WOLF.bmp
493536	3000	745	1	 CIGARETT.bmp
500526	2000	853	1	 RING.bmp
506529	2000	1002	1	 PEACOCK.bmp
