onset	duration	response_time	answer	type
30965	3000	1223	1	 FRYINGPA.bmp
37970	3000	1065	0	 BOWL.bmp
44975	3000	709	1	 EAGLE.bmp
51965	3000	659	1	 BELT.bmp
58969	3000	1046	1	 AXE.bmp
65974	3000	7230	1	 BEE.bmp
72978	2000	896	1	 HAMMOCK.bmp
78966	3000	816	1	 DOLPHIN.bmp
85971	3000	990	1	 FISH.bmp
92976	2000	938	1	 FAUCET.bmp
98965	3000	625	1	 ACCORDIO.bmp
105968	2000	846	1	 EAR.bmp
111973	3000	892	1	 BOW.bmp
118978	3000	765	1	 FEATHER.bmp
125966	3000	1060	1	 CORN.bmp
132971	2000	712	1	 ACORN.bmp
138975	2000	865	1	 BOX.bmp
144979	3000	909	1	 BIRDCAGE.bmp
151968	2000	647	1	 DRESS.bmp
157972	2000	1289	1	 RAY.bmp
163976	2000	898	1	 BUTTERFL.bmp
169965	3000	1008	1	 DOORKNOB.bmp
176969	3000	774	1	 CAR.bmp
183974	3000	928	1	 APPLE.bmp
190978	2000	753	1	 GARBAGEC.bmp
196966	2000	849	1	 BRAIN.bmp
202970	2000	1400	0	 ASPARAGU.bmp
208975	3000	927	1	 DUSTPAN.bmp
215979	3000	905	1	 GORILLA.bmp
222968	2000	737	1	 FLAG.bmp
228972	3000	836	1	 ANCHOR.bmp
235977	2000	1185	1	 DRESSER.bmp
241965	2000	1709	1	 CHICKEN.bmp
247969	2000	957	1	 CATERPIL.bmp
253973	2000	951	1	 DOGHOUSE.bmp
259977	3000	917	1	 CAP.bmp
266966	3000	830	1	 CUP.bmp
273970	2000	773	1	 BIRDNEST.bmp
279975	2000	910	1	 BICYCLE.bmp
285979	3000	799	1	 CARROT.bmp
292967	2000	817	1	 BROOM.bmp
298971	2000	1041	1	 FAN.bmp
304976	2000	733	1	 COW.bmp
310965	3000	912	1	 FUNNEL.bmp
317968	3000	767	1	 CHEESE.bmp
324973	2000	1144	0	 COAT.bmp
330977	2000	910	1	 BEAR.bmp
336965	3000	1104	1	 BOTTLE.bmp
343970	3000	844	1	 FLOWER.bmp
350975	3000	806	1	 BOOT.bmp
357980	2000	737	1	 ELEPHANT.bmp
363967	3000	829	1	 SCORPION.bmp
370972	2000	733	1	 BENCH.bmp
376976	3000	763	1	 GUITAR.bmp
383965	2000	719	1	 CHIMNEY.bmp
389969	3000	978	1	 CRAB.bmp
396974	2000	769	1	 CLOUD.bmp
402978	2000	870	1	 frenchcr.bmp
408966	3000	914	1	 GLOVE.bmp
415971	3000	882	1	 COMPASS.bmp
422976	3000	1785	0	 ASHTRAY.bmp
429965	2000	924	1	 CANNON.bmp
435968	3000	967	1	 DRAGONFL.bmp
442973	2000	793	1	 CLOWN.bmp
448977	3000	813	1	 ALLIGATO.bmp
455966	3000	1468	1	 ARTICHOK.bmp
462971	2000	826	1	 AIRPLANE.bmp
468975	2000	1028	1	 DEER.bmp
474979	2000	860	1	 FORK.bmp
480967	3000	870	1	 ENVELOPE.bmp
487972	2000	760	1	 EYE.bmp
493976	2000	995	1	 CROWN.bmp
499965	3000	768	1	 DONKEY.bmp
506968	2000	779	1	 CAT.bmp
