onset	duration	response_time	answer	type
28658	2000	1022	1	 Scale.bmp
34646	3000	863	1	 UMBRELLA.bmp
41651	3000	917	1	 RING.bmp
48656	2000	984	1	 PEACOCK.bmp
54645	3000	818	1	 MOUNTAIN.bmp
61648	3000	1081	1	 LADYBUG.bmp
68653	3000	1471	1	 SNAIL.bmp
75658	2000	1050	1	 STOOL.bmp
81646	3000	1102	1	 SHOE.bmp
88651	2000	908	1	 LIGHTBUL.bmp
94655	3000	2217	1	 SWAN.bmp
101645	3000	865	1	 SNAKE.bmp
108648	3000	918	1	 ROCKET.bmp
115653	2000	1094	1	 WOLF.bmp
121657	3000	950	1	 NOSE.bmp
128646	3000	921	1	 MOTORCYC.bmp
135651	3000	798	1	 GLASS.bmp
142656	2000	1652	1	 POT.bmp
148645	3000	1084	1	 NAIL.bmp
155648	2000	719	1	 TIE.bmp
161652	2000	2045	1	 PICTURE.bmp
167657	3000	1708	1	 WINDOW.bmp
174645	2000	822	1	 TIGER.bmp
180649	2000	775	1	 HAMMER.bmp
186653	2000	898	1	 LADDER.bmp
192658	3000	744	1	 PAINTBRU.bmp
199646	2000	868	1	 SAW.bmp
205650	3000	1385	1	 PIPE.bmp
212655	2000	825	1	 SYRINGE.bmp
218659	3000	967	1	 ZEBRA.bmp
225648	2000	853	1	 LAMP.bmp
231652	3000	1322	0	 PLIERS.bmp
238657	2000	1032	1	 PIANO.bmp
244645	2000	1157	1	 RULER.bmp
250649	3000	828	1	 ski.bmp
257654	3000	1290	1	 SKIRT.bmp
264659	3000	1033	1	 WELL.bmp
271647	2000	895	1	 LION.bmp
277651	2000	1824	1	 OSTRICH.bmp
283655	2000	815	1	 SPIDER.bmp
289660	2000	1525	1	 ROOSTER.bmp
295647	2000	904	1	 HARP.bmp
301651	3000	2444	0	 WEATHERV.bmp
308656	3000	861	1	 RABBIT.bmp
315645	2000	2066	0	 HYENA.bmp
321649	2000	1158	1	 PELICAN.bmp
327653	2000	1181	1	 NAILFILE.bmp
333657	2000	1044	1	 SCREW.bmp
339645	2000	950	1	 VASE.bmp
345649	3000	810	1	 HAT.bmp
352654	2000	1286	1	 TRACTOR.bmp
358658	2000	927	1	 MOON.bmp
364646	2000	1488	1	 HARMONIC.bmp
370650	3000	1126	1	 SQUIRREL.bmp
377655	3000	999	1	 LOCK.bmp
384645	3000	1143	1	 PEAR.bmp
391648	3000	930	1	 SOCK.bmp
398653	3000	1063	1	 WHIP.bmp
405658	2000	1122	1	 WHEEL.bmp
411646	2000	1383	1	 PLUG.bmp
417650	2000	1074	1	 CIGARETT.bmp
423654	2000	1026	0	 RAT.bmp
429659	2000	916	1	 PALMTREE.bmp
435646	2000	951	1	 KNIFE.bmp
441650	2000	1082	1	 PANTS.bmp
447655	2000	998	1	 TRUMPET.bmp
453659	2000	1260	1	 NECKLACE.bmp
459646	3000	913	1	 SHIRT.bmp
466651	3000	2386	1	 WATERING.bmp
473656	3000	1402	1	 LEG.bmp
480645	3000	1186	1	 MONKEY.bmp
487650	3000	937	1	 TELEPHON.bmp
494655	3000	1499	1	 SKULL.bmp
501660	3000	941	1	 MICROSCO.bmp
