onset	duration	response_time	answer	type
46191	4000	1227	1	 ROCKET.bmp
54197	3000	1800	1	 MICROSCO.bmp
61185	4000	1252	1	 SNAIL.bmp
69191	3000	1222	1	 LEG.bmp
76196	4000	1095	1	 NOSE.bmp
84185	4000	1212	1	 MOON.bmp
92190	4000	1489	1	 NAILFILE.bmp
100196	3000	1875	1	 PALMTREE.bmp
107184	3000	1704	1	 RING.bmp
114189	3000	1125	1	 RABBIT.bmp
121194	3000	1110	1	 STOOL.bmp
128182	3000	964	1	 ROOSTER.bmp
135187	4000	2566	1	 WHIP.bmp
143193	3000	1592	1	 MOUNTAIN.bmp
150182	3000	1332	1	 KNIFE.bmp
157186	3000	1334	1	 WATERING.bmp
164191	4000	1631	1	 POT.bmp
172182	3000	1399	1	 HAMMER.bmp
179185	4000	1292	1	 MONKEY.bmp
187191	4000	1285	1	 TIE.bmp
195196	3000	1097	1	 PANTS.bmp
202185	4000	1342	1	 HARP.bmp
210190	4000	rien	0	 HARMONIC.bmp
218196	4000	1402	1	 TRUMPET.bmp
226185	3000	1057	1	 HAT.bmp
233190	3000	1195	1	 VASE.bmp
240195	4000	1416	1	 WOLF.bmp
248184	4000	1472	0	 RAT.bmp
256190	4000	1419	1	 SCREW.bmp
264195	3000	1192	0	 LIGHTBUL.bmp
271184	4000	985	1	 WHEEL.bmp
279189	4000	1920	1	 TRACTOR.bmp
287195	4000	1276	1	 NECKLACE.bmp
295184	4000	1641	1	 LION.bmp
303189	4000	1027	1	 RULER.bmp
311195	3000	1296	1	 SHIRT.bmp
318183	3000	1315	1	 PICTURE.bmp
325188	3000	1090	1	 PIPE.bmp
332193	3000	1452	1	 SKIRT.bmp
339182	3000	3209	0	 WEATHERV.bmp
346187	3000	1096	1	 UMBRELLA.bmp
353192	4000	1011	1	 LADYBUG.bmp
361182	3000	1128	1	 SNAKE.bmp
368185	3000	945	1	 SHOE.bmp
375190	3000	1333	1	 SAW.bmp
382195	4000	2271	0	 HYENA.bmp
390184	4000	1304	1	 TELEPHON.bmp
398190	3000	1191	1	 PAINTBRU.bmp
405195	3000	1221	1	 LOCK.bmp
412183	4000	1184	1	 LADDER.bmp
420189	4000	1579	1	 TIGER.bmp
428194	3000	rien	0	 PELICAN.bmp
435183	3000	1084	1	 SOCK.bmp
442188	4000	1063	1	 MOTORCYC.bmp
450193	4000	1592	1	 SPIDER.bmp
458182	3000	1283	1	 WELL.bmp
465187	3000	1823	1	 ZEBRA.bmp
472192	4000	1529	1	 WINDOW.bmp
480182	4000	1411	1	 PIANO.bmp
488187	3000	2023	1	 ski.bmp
495192	4000	1038	1	 GLASS.bmp
503182	4000	2301	1	 Scale.bmp
511186	4000	2070	0	 PLIERS.bmp
519192	3000	rien	0	 NAIL.bmp
526182	3000	1764	1	 SQUIRREL.bmp
533185	3000	1012	1	 SKULL.bmp
540190	3000	1361	1	 OSTRICH.bmp
547195	4000	1021	1	 PEAR.bmp
555184	4000	1361	1	 SWAN.bmp
563190	3000	1154	1	 LAMP.bmp
570195	3000	1923	1	 PEACOCK.bmp
577183	4000	1722	1	 PLUG.bmp
585189	3000	1115	1	 SYRINGE.bmp
592194	4000	1515	1	 CIGARETT.bmp
